source_file,date,time,ticker,side,strike,option_type,expiry,dte,price,bid_ask_range,spot,size,premium,volume,oi,vol_oi,chain_bid_ask,share_eqv,iv_pct,delta,theta,gamma,vega,rho,theo,sector,industry,earnings,rule,contract
VEEV_12.19_230call2027-01-15.txt,2025-12-17,03:50:06,VEEV,ASK,280,put,2025-12-19,0d,$217.45,$62.10 - $63.70,$63.10,450,$2.84M,740,80,9.25,100%,"-42,958",158.16,-0.9546,-0.495,0.0031,0.0188,-0.0222,63.10,Healthcare,Health Information Services,75,,280 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-17,03:50:06,VEEV,ASK,260,put,2025-12-19,0d,$217.45,$41.30 - $44.30,$43.30,300,$1.3M,500,61,8.20,100%,"-27,895",128.59,-0.9298,-0.5675,0.0053,0.0265,-0.0202,43.30,Healthcare,Health Information Services,75,,260 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-17,03:46:04,VEEV,ASK,300,put,2025-12-19,0d,$217.37,$81.10 - $84.30,$83.10,290,$2.41M,290,57,5.09,100%,"-28,007",186.42,-0.9658,-0.4637,0.0021,0.015,-0.0241,83.10,Healthcare,Health Information Services,75,,300 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-17,03:46:04,VEEV,ASK,250,put,2025-12-19,0d,$217.37,$32.10 - $33.60,$33.30,"1,320",$4.4M,"1,320",298,4.43,100%,"-122,048",103.97,-0.9246,-0.4846,0.0069,0.028,-0.0193,33.30,Healthcare,Health Information Services,75,,250 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-17,03:46:04,VEEV,ASK,270,put,2025-12-19,0d,$217.37,$51.40 - $54.00,$52.80,"1,010",$5.33M,"1,010",279,3.62,100%,"-98,895",114.51,-0.9792,-0.1877,0.0022,0.0099,-0.0218,52.80,Healthcare,Health Information Services,75,,270 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-17,03:46:04,VEEV,ASK,290,put,2025-12-19,0d,$217.37,$72.10 - $73.70,$73.30,350,$2.57M,350,80,4.38,100%,"-33,330",181.74,-0.9523,-0.5922,0.0028,0.0196,-0.023,73.30,Healthcare,Health Information Services,75,,290 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-17,03:46:04,VEEV,ASK,280,put,2025-12-19,0d,$217.37,$62.10 - $63.70,$63.30,290,$1.84M,290,80,3.63,100%,"-27,496",164.15,-0.9481,-0.5717,0.0033,0.0209,-0.0221,63.30,Healthcare,Health Information Services,75,,280 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-17,03:46:04,VEEV,ASK,260,put,2025-12-19,0d,$217.37,$41.30 - $44.30,$43.10,200,$862K,200,61,3.28,100%,"-18,990",116.70,-0.9495,-0.3977,0.0045,0.0205,-0.0205,43.10,Healthcare,Health Information Services,75,,260 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-17,03:46:04,VEEV,ASK,270,put,2026-01-16,28d,$217.37,$51.40 - $54.70,$53.50,"1,120",$5.99M,"1,120",447,2.51,100%,"-104,060",48.29,-0.9291,-0.0655,0.0044,0.0859,-0.217,53.50,Healthcare,Health Information Services,75,,270 put 2026-01-16
VEEV_12.19_230call2027-01-15.txt,2025-12-17,03:46:04,VEEV,BID,280,put,2026-01-16,28d,$217.37,$61.40 - $64.70,$62.70,490,$3.07M,490,135,3.63,100%,"-48,330",38.38,-0.9863,-0.0122,0.0014,0.0222,-0.2353,62.70,Healthcare,Health Information Services,75,,280 put 2026-01-16
VEEV_12.19_230call2027-01-15.txt,2025-12-17,02:37:06,VEEV,ASK,260,call,2026-06-18,181d,$217.38,$8.00 - $8.40,$8.40,40,$34K,40,21,1.90,100%,"1,123",35.41,0.2806,-0.0504,0.0062,0.5201,0.2652,8.40,Healthcare,Health Information Services,75,,260 call 2026-06-18
VEEV_12.19_230call2027-01-15.txt,2025-12-16,23:12:15,VEEV,BID,190,call,2026-09-18,273d,$218.56,$46.60 - $48.50,$46.60,7,$33K,7,1,7.00,100%,501,42.57,0.7154,-0.0506,0.0042,0.6448,0.8299,46.60,Healthcare,Health Information Services,75,,190 call 2026-09-18
VEEV_12.19_230call2027-01-15.txt,2025-12-16,23:06:48,VEEV,BID,185,call,2026-06-18,181d,$218.65,$44.80 - $46.90,$44.80,16,$72K,16,0,-,100%,"1,217",42.54,0.7608,-0.0566,0.0047,0.4817,0.6128,44.80,Healthcare,Health Information Services,75,,185 call 2026-06-18
VEEV_12.19_230call2027-01-15.txt,2025-12-16,03:47:18,VEEV,ASK,270,put,2026-01-16,28d,$219.61,$48.70 - $51.50,$50.30,"1,730",$8.7M,"1,730",447,3.87,100%,"-158,287",48.29,-0.915,-0.075,0.005,0.1012,-0.2213,51.50,Healthcare,Health Information Services,75,,270 put 2026-01-16
VEEV_12.19_230call2027-01-15.txt,2025-12-16,03:47:18,VEEV,BID,280,put,2026-01-16,28d,$219.61,$58.70 - $61.50,$60.00,660,$3.96M,660,135,4.89,100%,"-60,898",54.51,-0.9227,-0.0788,0.0041,0.0942,-0.2316,61.50,Healthcare,Health Information Services,75,,280 put 2026-01-16
VEEV_12.19_230call2027-01-15.txt,2025-12-16,03:43:18,VEEV,BID,290,put,2026-03-20,91d,$219.39,$68.70 - $72.10,$70.35,10,$70K,11,0,-,100%,-910,38.00,-0.9098,-0.0349,0.0038,0.1821,-0.7072,72.10,Healthcare,Health Information Services,75,,290 put 2026-03-20
VEEV_12.19_230call2027-01-15.txt,2025-12-16,03:31:49,VEEV,BID,270,put,2025-12-19,0d,$219.84,$48.80 - $51.60,$50.00,"1,400",$7M,"1,400",279,5.02,100%,"-126,265",143.56,-0.9019,-0.7139,0.0052,0.0398,-0.0274,51.60,Healthcare,Health Information Services,75,,270 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-16,03:31:49,VEEV,ASK,250,put,2025-12-19,0d,$219.84,$29.00 - $31.30,$30.20,"1,375",$4.15M,"1,375",298,4.61,100%,"-136,172",51.90,-0.9903,-0.0378,0.0022,0.0059,-0.0272,30.20,Healthcare,Health Information Services,75,,250 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-16,03:31:49,VEEV,BID,280,put,2025-12-19,0d,$219.84,$59.00 - $61.20,$60.00,450,$2.7M,450,80,5.63,100%,"-41,764",150.02,-0.9281,-0.5906,0.004,0.0315,-0.0291,61.20,Healthcare,Health Information Services,75,,280 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-16,03:31:49,VEEV,ASK,290,put,2025-12-19,0d,$219.84,$69.50 - $71.40,$70.80,400,$2.83M,400,83,4.82,100%,"-38,118",150.93,-0.9529,-0.4257,0.0028,0.0226,-0.0307,70.80,Healthcare,Health Information Services,75,,290 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-16,03:31:49,VEEV,ASK,260,put,2025-12-19,0d,$219.84,$39.20 - $41.50,$40.40,300,$1.21M,300,61,4.92,100%,"-29,032",84.67,-0.9677,-0.1752,0.0037,0.0166,-0.0277,40.40,Healthcare,Health Information Services,75,,260 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-16,03:31:49,VEEV,ASK,300,put,2025-12-19,0d,$219.84,$78.70 - $81.90,$80.60,275,$2.22M,275,57,4.82,100%,"-26,588",154.90,-0.9668,-0.3284,0.0021,0.017,-0.0321,80.60,Healthcare,Health Information Services,75,,300 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-13,04:04:20,VEEV,ASK,270,put,2026-01-16,28d,$222.83,$45.30 - $48.50,$48.11,"1,780",$8.56M,"1,780",453,3.93,100%,"-163,900",41.99,-0.9208,-0.0597,0.0051,0.1018,-0.2429,48.11,Healthcare,Health Information Services,75,,270 put 2026-01-16
VEEV_12.19_230call2027-01-15.txt,2025-12-13,04:04:20,VEEV,ASK,280,put,2026-01-16,28d,$222.83,$55.30 - $58.10,$58.10,340,$1.98M,340,135,2.52,100%,"-31,589",47.76,-0.9291,-0.0624,0.0041,0.0936,-0.2542,58.10,Healthcare,Health Information Services,75,,280 put 2026-01-16
VEEV_12.19_230call2027-01-15.txt,2025-12-13,03:39:56,VEEV,BID,270,put,2025-12-19,0d,$223.24,$45.20 - $48.10,$46.50,"1,400",$6.51M,"1,400",282,4.96,100%,"-126,371",100.49,-0.9026,-0.381,0.0055,0.0532,-0.0479,48.10,Healthcare,Health Information Services,75,,270 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-13,03:39:56,VEEV,ASK,250,put,2025-12-19,0d,$223.24,$25.20 - $27.90,$26.60,"1,375",$3.66M,"1,380",351,3.93,100%,"-121,245",66.45,-0.8818,-0.2897,0.0096,0.0612,-0.0431,27.90,Healthcare,Health Information Services,75,,250 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-13,03:39:56,VEEV,BID,280,put,2025-12-19,0d,$223.24,$55.20 - $57.70,$56.30,450,$2.53M,450,80,5.63,100%,"-41,871",105.38,-0.9305,-0.31,0.0041,0.0413,-0.0509,57.70,Healthcare,Health Information Services,75,,280 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-13,03:39:56,VEEV,ASK,260,put,2025-12-19,0d,$223.24,$35.50 - $38.10,$36.90,300,$1.11M,300,61,4.92,100%,"-29,289",54.47,-0.9763,-0.0664,0.0033,0.0173,-0.0489,36.90,Healthcare,Health Information Services,75,,260 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-13,03:39:56,VEEV,ASK,290,put,2025-12-19,0d,$223.24,$65.20 - $67.70,$66.60,400,$2.66M,400,83,4.82,100%,"-37,454",117.61,-0.9363,-0.3231,0.0034,0.0386,-0.0531,67.70,Healthcare,Health Information Services,75,,290 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-13,02:18:30,VEEV,BID,250,put,2026-09-18,273d,$223.82,$38.30 - $40.90,$38.90,10,$39K,10,5,2.00,100%,-618,29.04,-0.6176,-0.0374,0.0067,0.7478,-1.3589,38.90,Healthcare,Health Information Services,75,,250 put 2026-09-18
VEEV_12.19_230call2027-01-15.txt,2025-12-13,01:46:44,VEEV,ASK,200,put,2026-06-18,181d,$223.49,$10.90 - $11.00,$11.00,55,$61K,66,24,2.75,88%,"-1,547",34.38,-0.2812,-0.0489,0.0061,0.5411,-0.3804,11.00,Healthcare,Health Information Services,75,,200 put 2026-06-18
VEEV_12.19_230call2027-01-15.txt,2025-12-13,01:12:09,VEEV,ASK,195,put,2026-06-18,181d,$223.20,$9.50 - $9.60,$9.60,88,$84K,90,12,7.50,98%,"-2,213",34.93,-0.2515,-0.0469,0.0057,0.5106,-0.3386,9.60,Healthcare,Health Information Services,75,,195 put 2026-06-18
VEEV_12.19_230call2027-01-15.txt,2025-12-12,04:23:05,VEEV,BID,260,put,2025-12-19,0d,$229.88,$28.90 - $31.40,$29.15,"2,060",$6M,"3,668",305,12.03,70%,"-181,511",67.57,-0.8811,-0.2848,0.0086,0.0676,-0.0513,31.40,Healthcare,Health Information Services,75,,260 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-12,04:23:05,VEEV,BID,280,put,2025-12-19,0d,$229.88,$49.00 - $50.90,$49.00,930,$4.56M,"1,730",80,21.63,100%,"-86,906",84.70,-0.9345,-0.229,0.0044,0.0434,-0.0582,50.90,Healthcare,Health Information Services,75,,280 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-12,04:23:05,VEEV,ASK,280,put,2026-01-16,28d,$229.88,$48.40 - $51.30,$51.30,"1,440",$7.39M,"2,537",146,17.38,57%,"-131,253",44.20,-0.9115,-0.0697,0.005,0.1158,-0.2573,51.30,Healthcare,Health Information Services,75,,280 put 2026-01-16
VEEV_12.19_230call2027-01-15.txt,2025-12-12,04:23:05,VEEV,ASK,290,put,2026-01-16,28d,$229.88,$58.40 - $61.30,$61.30,120,$736K,202,11,18.36,75%,"-11,035",49.92,-0.9196,-0.0732,0.0041,0.1078,-0.269,61.30,Healthcare,Health Information Services,75,,290 put 2026-01-16
VEEV_12.19_230call2027-01-15.txt,2025-12-12,03:36:56,VEEV,ASK,290,put,2026-01-16,28d,$230.10,$57.90 - $61.30,$59.70,31,$185K,31,11,2.82,100%,"-2,822",51.71,-0.9102,-0.0826,0.0043,0.1171,-0.267,61.30,Healthcare,Health Information Services,75,,290 put 2026-01-16
VEEV_12.19_230call2027-01-15.txt,2025-12-12,03:32:31,VEEV,ASK,260,put,2025-12-19,0d,$229.96,$28.10 - $30.80,$29.55,"1,093",$3.23M,"1,099",305,3.60,99%,"-99,881",58.88,-0.9138,-0.1962,0.0078,0.0535,-0.0528,30.80,Healthcare,Health Information Services,75,,260 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-12,03:32:31,VEEV,BID,280,put,2026-01-16,28d,$229.96,$48.30 - $51.30,$49.55,"1,093",$5.42M,"1,097",146,7.51,100%,"-99,214",44.82,-0.9077,-0.0729,0.0051,0.1195,-0.2565,51.30,Healthcare,Health Information Services,75,,280 put 2026-01-16
VEEV_12.19_230call2027-01-15.txt,2025-12-12,03:25:27,VEEV,BID,280,put,2025-12-19,0d,$230.17,$47.90 - $50.50,$49.17,800,$3.93M,800,80,10.00,100%,"-75,281",81.52,-0.941,-0.2032,0.0042,0.0401,-0.0585,50.50,Healthcare,Health Information Services,75,,280 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-12,03:25:27,VEEV,ASK,270,put,2025-12-19,0d,$230.17,$38.00 - $40.80,$39.54,550,$2.17M,550,283,1.94,100%,"-50,283",75.74,-0.9142,-0.2518,0.0061,0.0534,-0.0551,40.80,Healthcare,Health Information Services,75,,270 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-12,03:25:27,VEEV,BID,290,put,2025-12-19,0d,$230.17,$58.00 - $60.50,$59.24,800,$4.74M,800,83,9.64,100%,"-75,752",92.67,-0.9469,-0.2126,0.0034,0.0369,-0.061,60.50,Healthcare,Health Information Services,75,,290 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-11,04:28:36,VEEV,ASK,270,put,2025-12-19,0d,$229.86,$38.10 - $41.10,$39.90,980,$3.91M,"1,305",284,4.60,75%,"-89,682",71.71,-0.9151,-0.2227,0.006,0.0561,-0.062,41.10,Healthcare,Health Information Services,75,,270 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-11,04:28:36,VEEV,BID,280,put,2026-01-16,28d,$229.86,$48.10 - $51.10,$49.40,580,$2.87M,580,146,3.97,100%,"-53,499",41.62,-0.9224,-0.0584,0.0048,0.1063,-0.2667,51.10,Healthcare,Health Information Services,75,,280 put 2026-01-16
VEEV_12.19_230call2027-01-15.txt,2025-12-11,04:28:36,VEEV,BID,290,put,2026-01-16,28d,$229.86,$58.10 - $61.10,$59.40,41,$244K,41,12,3.42,100%,"-3,812",47.11,-0.9297,-0.0613,0.0039,0.0986,-0.2785,61.10,Healthcare,Health Information Services,75,,290 put 2026-01-16
VEEV_12.19_230call2027-01-15.txt,2025-12-11,03:38:59,VEEV,BID,280,put,2025-12-19,0d,$229.60,$49.20 - $51.50,$50.30,450,$2.26M,450,80,5.63,100%,"-41,302",86.63,-0.9178,-0.2624,0.0049,0.0547,-0.0647,51.50,Healthcare,Health Information Services,75,,280 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-11,03:38:59,VEEV,ASK,290,put,2025-12-19,0d,$229.60,$59.20 - $61.50,$60.41,400,$2.42M,400,83,4.82,100%,"-39,871",53.77,-0.9968,-0.0096,0.0005,0.0035,-0.0713,60.41,Healthcare,Health Information Services,75,,290 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-11,03:38:59,VEEV,BID,270,put,2025-12-19,0d,$229.60,$39.40 - $42.20,$40.68,325,$1.32M,325,284,1.14,100%,"-31,306",56.27,-0.9633,-0.0898,0.004,0.029,-0.0646,40.68,Healthcare,Health Information Services,75,,270 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-10,04:42:44,VEEV,BID,290,put,2026-01-16,28d,$231.93,$56.30 - $59.60,$57.88,80,$463K,80,13,6.15,100%,"-7,228",50.03,-0.9036,-0.0827,0.0046,0.1279,-0.2802,59.60,Healthcare,Health Information Services,75,,290 put 2026-01-16
VEEV_12.19_230call2027-01-15.txt,2025-12-10,03:57:17,VEEV,ASK,270,put,2025-12-19,0d,$232.40,$36.10 - $38.80,$37.70,"1,060",$4M,"1,386",315,4.40,100%,"-104,026",42.76,-0.9814,-0.0366,0.0028,0.0175,-0.0728,37.70,Healthcare,Health Information Services,75,,270 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-10,03:30:26,VEEV,BID,280,put,2025-12-19,0d,$231.94,$46.70 - $48.90,$47.28,450,$2.13M,450,91,4.95,100%,"-41,825",74.20,-0.9294,-0.1915,0.0047,0.0519,-0.0725,48.90,Healthcare,Health Information Services,75,,280 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-10,03:30:26,VEEV,BID,290,put,2025-12-19,0d,$231.94,$56.70 - $58.50,$57.18,400,$2.29M,400,83,4.82,100%,"-38,380",74.70,-0.9595,-0.1239,0.003,0.0334,-0.077,58.50,Healthcare,Health Information Services,75,,290 put 2025-12-19
VEEV_12.19_230call2027-01-15.txt,2025-12-10,03:30:26,VEEV,ASK,270,put,2025-12-19,0d,$231.94,$35.90 - $38.80,$37.42,325,$1.22M,326,315,1.03,100%,"-30,093",61.31,-0.9259,-0.1642,0.006,0.0538,-0.0695,38.80,Healthcare,Health Information Services,75,,270 put 2025-12-19
