source_file,date,time,ticker,side,strike,option_type,expiry,dte,price,bid_ask_range,spot,size,premium,volume,oi,vol_oi,chain_bid_ask,share_eqv,iv_pct,delta,theta,gamma,vega,rho,theo,sector,industry,earnings,rule,contract
SNOW_01.07_240call2026-02-06.txt,2026-01-06,02:16:21,SNOW,BID,200,call,2026-01-09,2d,$224.84,$25.00 - $26.60,$25.00,37,$93K,41,9,4.56,100%,"3,595",59.73,0.9715,-0.1152,0.0046,0.0153,0.0212,25.00,Technology,Software,49,,200 call 2026-01-09
SNOW_01.07_240call2026-02-06.txt,2026-01-05,23:19:34,SNOW,BID,190,call,2026-08-21,226d,$223.70,$50.15 - $54.45,$50.16,20,$100K,20,1,20.00,100%,"1,473",46.61,0.7364,-0.0599,0.004,0.5776,0.7156,50.16,Technology,Software,49,,190 call 2026-08-21
SNOW_01.07_240call2026-02-06.txt,2026-01-03,03:47:13,SNOW,ASK,240,call,2026-08-21,226d,$217.27,$23.55 - $24.55,$24.55,41,$101K,41,7,5.86,100%,"1,944",48.01,0.4741,-0.0721,0.0048,0.6881,0.4965,24.55,Technology,Software,49,,240 call 2026-08-21
SNOW_01.07_240call2026-02-06.txt,2026-01-03,03:47:04,SNOW,ASK,230,call,2026-08-21,226d,$217.27,$27.35 - $28.40,$28.40,41,$116K,41,36,1.14,100%,"2,132",48.56,0.5201,-0.073,0.0047,0.6887,0.5353,28.40,Technology,Software,49,,230 call 2026-08-21
SNOW_01.07_240call2026-02-06.txt,2026-01-03,03:36:21,SNOW,ASK,280,put,2026-01-16,9d,$217.24,$59.65 - $67.30,$63.65,850,$5.41M,850,155,5.48,100%,"-79,563",80.90,-0.936,-0.1531,0.0036,0.0533,-0.1024,63.65,Technology,Software,49,,280 put 2026-01-16
SNOW_01.07_240call2026-02-06.txt,2026-01-03,03:36:21,SNOW,BID,260,put,2026-01-16,9d,$217.24,$39.60 - $47.15,$43.25,650,$2.81M,660,128,5.16,98%,"-61,555",54.92,-0.947,-0.0893,0.0046,0.046,-0.0955,43.25,Technology,Software,49,,260 put 2026-01-16
SNOW_01.07_240call2026-02-06.txt,2026-01-03,03:36:21,SNOW,ASK,270,put,2026-01-16,9d,$217.24,$50.75 - $57.45,$54.45,75,$408K,75,17,4.41,100%,"-6,700",83.66,-0.8934,-0.2329,0.0052,0.0782,-0.0953,54.45,Technology,Software,49,,270 put 2026-01-16
SNOW_01.07_240call2026-02-06.txt,2026-01-03,00:24:29,SNOW,BID,165,call,2026-02-20,44d,$216.94,$51.25 - $54.75,$52.90,20,$106K,21,18,1.17,100%,"1,895",48.83,0.9475,-0.0433,0.0028,0.0853,0.2049,52.90,Technology,Software,49,,165 call 2026-02-20
SNOW_01.07_240call2026-02-06.txt,2026-01-02,23:27:23,SNOW,BID,222.5,call,2026-01-09,2d,$216.59,$2.09 - $2.39,$2.17,"1,000",$217K,"1,020",71,14.37,99%,"31,029",37.29,0.3103,-0.2822,0.0316,0.1059,0.0125,2.17,Technology,Software,49,,222.5 call 2026-01-09
SNOW_01.07_240call2026-02-06.txt,2026-01-01,04:14:44,SNOW,ASK,280,put,2026-01-16,9d,$219.97,$55.80 - $63.00,$59.87,"1,420",$8.5M,"2,645",155,17.06,100%,"-121,919",97.94,-0.8586,-0.3151,0.005,0.1032,-0.1104,63.00,Technology,Software,49,,280 put 2026-01-16
SNOW_01.07_240call2026-02-06.txt,2026-01-01,04:14:44,SNOW,BID,260,put,2026-01-16,9d,$219.97,$38.15 - $41.60,$39.66,"1,030",$4.08M,"1,830",128,14.30,56%,"-90,953",63.52,-0.883,-0.1788,0.0067,0.0905,-0.1034,41.60,Technology,Software,49,,260 put 2026-01-16
SNOW_01.07_240call2026-02-06.txt,2026-01-01,03:50:32,SNOW,ASK,260,put,2026-01-16,9d,$220.24,$37.50 - $41.60,$40.60,800,$3.25M,800,128,6.25,100%,"-73,664",54.02,-0.9208,-0.114,0.0059,0.068,-0.1067,40.60,Technology,Software,49,,260 put 2026-01-16
SNOW_01.07_240call2026-02-06.txt,2026-01-01,03:50:32,SNOW,BID,270,put,2026-01-16,9d,$220.24,$45.20 - $52.80,$48.40,175,$847K,175,17,10.29,100%,"-14,773",88.11,-0.8442,-0.3028,0.0059,0.1103,-0.1046,52.80,Technology,Software,49,,270 put 2026-01-16
SNOW_01.07_240call2026-02-06.txt,2026-01-01,03:50:32,SNOW,ASK,280,put,2026-01-16,9d,$220.24,$55.20 - $63.00,$59.85,"1,225",$7.33M,"1,225",155,7.90,100%,"-120,871",50.50,-0.9867,-0.0239,0.0015,0.0157,-0.1215,59.85,Technology,Software,49,,280 put 2026-01-16
SNOW_01.07_240call2026-02-06.txt,2026-01-01,01:15:32,SNOW,BID,197.5,call,2026-01-16,9d,$220.60,$23.90 - $24.65,$24.22,24,$58K,24,0,-,100%,"2,141",44.40,0.8919,-0.1196,0.0091,0.0858,0.0756,24.22,Technology,Software,49,,197.5 call 2026-01-16
SNOW_01.07_240call2026-02-06.txt,2025-12-31,04:43:06,SNOW,BID,260,put,2026-01-16,9d,$222.28,$36.25 - $40.00,$36.25,740,$2.68M,740,135,5.48,100%,"-62,909",65.55,-0.8501,-0.2148,0.0074,0.1118,-0.1066,40.00,Technology,Software,49,,260 put 2026-01-16
SNOW_01.07_240call2026-02-06.txt,2025-12-31,03:33:09,SNOW,ASK,270,put,2026-01-16,9d,$222.72,$44.00 - $50.40,$47.29,800,$3.78M,800,76,10.53,100%,"-79,604",34.09,-0.995,-0.006,0.0009,0.0069,-0.1252,47.29,Technology,Software,49,,270 put 2026-01-16
SNOW_01.07_240call2026-02-06.txt,2025-12-31,03:33:09,SNOW,ASK,280,put,2026-01-16,9d,$222.72,$54.25 - $60.25,$57.29,800,$4.58M,800,155,5.16,100%,"-79,648",39.82,-0.9956,-0.0063,0.0007,0.0062,-0.13,57.29,Technology,Software,49,,280 put 2026-01-16
SNOW_01.07_240call2026-02-06.txt,2025-12-31,02:20:16,SNOW,ASK,210,call,2026-08-21,226d,$222.85,$39.35 - $41.00,$41.00,8,$33K,8,0,-,100%,510,49.53,0.6378,-0.0716,0.0042,0.6689,0.6484,41.00,Technology,Software,49,,210 call 2026-08-21
SNOW_01.07_240call2026-02-06.txt,2025-12-31,00:20:04,SNOW,ASK,230,call,2026-02-06,30d,$223.65,$7.35 - $8.30,$7.83,50,$39K,51,3,17.00,100%,"2,150",36.64,0.4301,-0.1371,0.0149,0.2834,0.092,7.83,Technology,Software,49,,230 call 2026-02-06
SNOW_01.07_240call2026-02-06.txt,2025-12-30,23:53:41,SNOW,BID,227.5,put,2026-01-09,2d,$223.46,$6.85 - $7.25,$7.04,56,$39K,56,43,1.30,100%,"-3,486",31.94,-0.6224,-0.2239,0.0322,0.1406,-0.04,7.04,Technology,Software,49,,227.5 put 2026-01-09
SNOW_01.07_240call2026-02-06.txt,2025-12-30,22:56:12,SNOW,ASK,215,put,2026-01-23,16d,$223.64,$4.00 - $4.25,$4.25,100,$43K,109,48,2.27,95%,"-3,136",34.91,-0.3136,-0.1476,0.0177,0.2033,-0.0489,4.25,Technology,Software,49,,215 put 2026-01-23
SNOW_01.07_240call2026-02-06.txt,2025-12-30,04:34:03,SNOW,BID,260,put,2026-01-02,-5d,$223.45,$32.95 - $39.90,$36.32,20,$73K,20,5,4.00,100%,"-1,625",149.82,-0.8126,-1.1781,0.0077,0.0629,-0.0243,39.90,Technology,Software,49,,260 put 2026-01-02
SNOW_01.07_240call2026-02-06.txt,2025-12-30,04:34:03,SNOW,BID,255,put,2026-01-02,-5d,$223.45,$30.20 - $34.15,$32.13,10,$32K,10,3,3.33,100%,-930,83.09,-0.9299,-0.326,0.0069,0.0315,-0.0263,32.13,Technology,Software,49,,255 put 2026-01-02
SNOW_01.07_240call2026-02-06.txt,2025-12-30,04:34:03,SNOW,BID,265,put,2026-01-02,-5d,$223.45,$37.75 - $44.90,$41.21,20,$82K,20,3,6.67,100%,"-1,645",161.33,-0.8226,-1.2258,0.0069,0.0608,-0.0251,44.90,Technology,Software,49,,265 put 2026-01-02
SNOW_01.07_240call2026-02-06.txt,2025-12-30,04:21:53,SNOW,ASK,280,call,2027-03-19,436d,$223.64,$29.15 - $29.95,$29.95,19,$57K,19,13,1.46,100%,843,48.76,0.4435,-0.054,0.0033,0.9752,0.8442,29.95,Technology,Software,49,,280 call 2027-03-19
SNOW_01.07_240call2026-02-06.txt,2025-12-30,04:14:26,SNOW,ASK,280,put,2026-01-16,9d,$223.40,$52.70 - $60.05,$60.05,490,$2.94M,490,155,3.16,100%,"-41,251",92.06,-0.8419,-0.3055,0.0053,0.1198,-0.1224,60.05,Technology,Software,49,,280 put 2026-01-16
SNOW_01.07_240call2026-02-06.txt,2025-12-30,04:14:26,SNOW,ASK,270,put,2026-01-16,9d,$223.40,$42.50 - $51.10,$50.05,360,$1.8M,360,76,4.74,100%,"-29,808",82.20,-0.828,-0.288,0.0063,0.1265,-0.1159,50.05,Technology,Software,49,,270 put 2026-01-16
